id,datetime,file,location,zip code,subspecies,health,pollen_carrying,caste
248,2018-08-17 17:50:00,030_830.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
249,2018-08-21 15:56:00,040_475.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
250,2018-07-07 12:56:00,005_458.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
251,2018-07-07 14:35:00,007_187.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
252,2018-08-06 13:19:00,015_1160.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
253,2018-08-06 13:19:00,015_1039.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
254,2018-07-02 15:30:00,004_421.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
255,2018-08-21 13:49:00,034_030.png,"Alvin, TX, USA",77511,VSH Italian honey bee,missing queen,False,worker
256,2018-08-18 12:30:00,038_418.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
257,2018-08-28 16:07:00,041_031.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
258,2018-08-16 08:20:00,008_213.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
259,2018-08-17 17:50:00,030_678.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
260,2018-08-19 12:46:00,010_808.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
261,2018-08-06 13:21:00,017_100.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
262,2018-07-07 12:56:00,005_129.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
263,2018-08-18 12:30:00,038_140.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
264,2018-08-10 13:54:00,022_302.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
265,2018-08-06 19:19:00,019_1014.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
266,2018-08-21 09:00:00,032_794.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
267,2018-08-21 15:56:00,040_490.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
268,2018-08-21 09:00:00,032_853.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
269,2018-08-21 15:56:00,040_352.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
270,2018-08-10 13:54:00,022_393.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
271,2018-08-21 15:56:00,040_332.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
272,2018-08-21 09:00:00,032_475.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
273,2018-08-06 13:19:00,015_930.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
274,2018-08-17 17:50:00,030_206.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
275,2018-08-06 14:48:00,020_027.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
276,2018-08-28 16:07:00,042_010.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
277,2018-07-02 15:30:00,004_377.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
278,2018-08-06 13:19:00,015_1031.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
279,2018-08-21 09:00:00,032_500.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
280,2018-07-02 15:30:00,004_174.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
281,2018-08-28 09:54:00,045_018.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
282,2018-08-13 11:20:00,025_018.png,"Saratoga, CA, USA",95070,-1,healthy,False,worker
283,2018-08-17 17:50:00,030_711.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
284,2018-08-21 15:56:00,031_064.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
285,2018-08-17 17:50:00,030_600.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
286,2018-08-20 09:53:00,029_016.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
287,2018-08-21 15:56:00,040_384.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
288,2018-07-07 12:56:00,005_415.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
289,2018-08-06 13:19:00,015_1188.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
290,2018-08-20 11:55:00,016_259.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
291,2018-07-02 15:30:00,004_397.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
292,2018-08-06 13:19:00,015_761.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
293,2018-08-17 17:50:00,030_199.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
294,2018-07-02 15:30:00,004_364.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
295,2018-08-18 12:30:00,038_407.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
296,2018-08-18 12:30:00,038_385.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
297,2018-08-21 09:00:00,032_410.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
298,2018-08-18 12:30:00,038_010.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
299,2018-08-20 11:55:00,016_199.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
300,2018-08-20 11:55:00,016_099.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
301,2018-08-21 15:56:00,040_470.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
302,2018-08-18 12:30:00,038_043.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
303,2018-08-10 13:54:00,022_432.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
304,2018-08-21 15:56:00,040_448.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
305,2018-08-06 13:19:00,015_1115.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
306,2018-08-18 12:30:00,038_144.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
307,2018-08-08 21:13:00,021_167.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
308,2018-08-18 12:30:00,038_260.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
309,2018-08-19 18:30:00,011_018.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
310,2018-08-17 17:50:00,030_818.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
311,2018-08-10 13:54:00,022_128.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
312,2018-08-08 21:13:00,021_102.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
313,2018-08-21 13:49:00,034_042.png,"Alvin, TX, USA",77511,VSH Italian honey bee,missing queen,False,worker
314,2018-08-21 15:56:00,040_140.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
315,2018-08-17 17:50:00,030_523.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
316,2018-08-08 21:13:00,021_100.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
317,2018-08-10 13:54:00,022_355.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
318,2018-08-25 14:00:00,001_131.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
319,2018-08-16 08:20:00,008_254.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
320,2018-08-21 09:00:00,032_902.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
321,2018-08-18 12:30:00,038_278.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
322,2018-08-21 09:00:00,032_844.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
323,2018-08-19 12:46:00,010_607.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
324,2018-08-19 12:46:00,010_740.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
325,2018-08-08 21:13:00,021_101.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
326,2018-08-21 15:56:00,040_533.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
327,2018-08-18 12:30:00,038_100.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
328,2018-08-06 13:19:00,015_502.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
329,2018-08-13 11:00:00,024_012.png,"Saratoga, CA, USA",95070,-1,healthy,False,worker
330,2018-08-06 13:19:00,015_1217.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
331,2018-08-06 14:48:00,020_005.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
332,2018-07-02 13:57:00,003_190.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
333,2018-08-21 09:00:00,032_831.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
334,2018-08-21 15:56:00,040_291.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
335,2018-08-21 15:56:00,040_518.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
336,2018-07-02 15:30:00,004_088.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
337,2018-07-07 12:56:00,005_361.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
338,2018-08-18 12:36:00,013_021.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
339,2018-08-19 12:46:00,010_383.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
340,2018-08-19 12:46:00,010_447.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
341,2018-08-19 12:46:00,010_482.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
342,2018-08-19 12:46:00,010_455.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
343,2018-07-02 15:30:00,004_288.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
344,2018-08-06 13:19:00,015_819.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
345,2018-08-10 13:54:00,022_116.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
346,2018-08-21 09:00:00,032_103.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
347,2018-07-02 15:30:00,004_074.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
348,2018-07-02 13:57:00,003_260.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
349,2018-07-02 15:30:00,004_301.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
350,2018-08-19 12:46:00,010_816.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
351,2018-08-06 13:19:00,015_665.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
352,2018-08-20 10:03:00,027_007.png,"San Jose, CA, USA",95124,-1,healthy,True,worker
353,2018-07-07 12:56:00,005_106.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
354,2018-08-21 15:56:00,040_303.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
355,2018-08-21 09:00:00,032_749.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
356,2018-07-02 13:57:00,003_186.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
357,2018-08-19 12:46:00,010_635.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
358,2018-08-18 12:30:00,038_452.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
359,2018-08-21 15:56:00,040_411.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
360,2018-08-21 15:56:00,040_199.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
361,2018-08-06 19:19:00,019_757.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
362,2018-08-10 13:54:00,022_238.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
363,2018-08-06 19:19:00,019_1211.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
364,2018-08-06 13:19:00,015_674.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
365,2018-08-17 17:50:00,030_698.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
366,2018-08-13 11:00:00,024_018.png,"Saratoga, CA, USA",95070,-1,healthy,False,worker
367,2018-08-19 12:46:00,010_696.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
368,2018-08-18 12:36:00,013_035.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
369,2018-08-21 09:00:00,032_887.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
370,2018-08-06 13:21:00,017_125.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
371,2018-08-18 12:30:00,038_116.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
372,2018-07-02 15:30:00,004_212.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
373,2018-08-19 12:46:00,010_518.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
374,2018-08-21 09:30:00,033_060.png,"Des Moines, IA, USA",50315,Western honey bee,healthy,False,worker
375,2018-08-17 17:50:00,030_819.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
376,2018-08-06 13:19:00,015_571.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
377,2018-08-06 19:19:00,019_497.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
378,2018-08-18 12:30:00,038_424.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
379,2018-08-20 11:55:00,016_251.png,"San Jose, CA, USA",95124,-1,healthy,False,worker
380,2018-07-07 14:35:00,007_028.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
381,2018-08-10 13:54:00,022_401.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
382,2018-08-06 13:19:00,015_1240.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
383,2018-08-10 13:54:00,022_366.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
384,2018-08-19 12:46:00,010_781.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
385,2018-08-10 13:54:00,022_412.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
386,2018-07-07 12:56:00,005_210.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
387,2018-07-02 13:57:00,003_274.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
388,2018-08-21 09:00:00,032_850.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
389,2018-08-06 13:19:00,015_1164.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
390,2018-08-18 12:30:00,038_322.png,"Athens, Georgia, USA",30607,1 Mixed local stock 2,"Varroa, Small Hive Beetles",False,worker
391,2018-07-02 15:30:00,004_249.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
392,2018-08-19 15:46:00,046_179.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
393,2018-08-10 13:54:00,022_101.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
394,2018-08-21 09:00:00,032_813.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
395,2018-08-21 09:00:00,032_915.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
396,2018-08-06 13:19:00,015_459.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
397,2018-07-07 12:56:00,005_381.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
398,2018-08-16 08:20:00,008_045.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
399,2018-08-19 15:46:00,046_170.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
400,2018-08-25 14:00:00,001_094.png,"Keene, NH, USA",3431,Russian honey bee,healthy,False,worker
401,2018-08-21 09:00:00,032_848.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
402,2018-08-17 17:50:00,030_482.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
403,2018-08-10 13:54:00,022_176.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
404,2018-07-03 16:10:00,009_055.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
405,2018-08-18 12:36:00,013_042.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
406,2018-08-17 17:50:00,030_655.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
407,2018-08-21 15:56:00,040_107.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
408,2018-08-08 21:13:00,021_233.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
409,2018-08-06 13:19:00,015_991.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
410,2018-08-21 09:00:00,032_888.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
411,2018-08-21 09:00:00,032_830.png,"Des Moines, IA, USA",50315,Russian honey bee,healthy,False,worker
412,2018-08-06 13:19:00,015_1121.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
413,2018-08-06 13:21:00,017_064.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
414,2018-08-21 15:56:00,036_080.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
415,2018-08-19 15:46:00,046_037.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
416,2018-07-02 15:30:00,004_106.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
417,2018-08-17 17:50:00,030_511.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
418,2018-08-28 09:54:00,045_011.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
419,2018-08-17 17:50:00,030_312.png,"Alvin, TX, USA",77511,Italian honey bee,ant problems,False,worker
420,2018-08-19 12:46:00,010_483.png,"Des Moines, IA, USA",50315,Carniolan honey bee,healthy,False,worker
421,2018-07-07 12:56:00,005_338.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
422,2018-08-21 15:56:00,040_222.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
423,2018-08-08 21:13:00,021_017.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
424,2018-08-28 16:07:00,041_000.png,"Alvin, TX, USA",77511,-1,hive being robbed,False,worker
425,2018-08-06 13:19:00,015_298.png,"Saratoga, CA, USA",95070,Italian honey bee,healthy,False,worker
426,2018-08-16 08:20:00,008_250.png,"New Orleans, LA, USA",70115,VSH Italian honey bee,healthy,False,worker
427,2018-08-21 15:56:00,040_034.png,"Athens, GA, USA",30607,Italian honey bee,"few varrao, hive beetles",False,worker
